Series Name,Series Code,Country Name,Country Code,2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"School enrollment, primary (% gross)",SE.PRM.ENRR,East Asia & Pacific (excluding high income),EAP,106.673629760742,106.893898010254,106.659530639648,106.367340087891,106.074752807617,106.046310424805,105.422050476074,102.430206298828,101.658493041992,101.413391113281,101.23104095459,100.901573181152,100.986068725586,101.523300170898,101.794982910156,102.261749267578,101.737533569336
"School enrollment, primary (% gross)",SE.PRM.ENRR,East Asia & Pacific (IDA & IBRD countries),TEA,106.707710266113,106.929801940918,106.693069458008,106.407981872559,106.121940612793,106.102180480957,105.480949401855,102.482452392578,101.712608337402,101.474739074707,101.299850463867,100.975578308105,101.058403015137,101.599159240723,101.872299194336,102.343566894531,101.81600189209
"School enrollment, primary (% gross)",SE.PRM.ENRR,Euro area,EMU,104.014747619629,103.736251831055,103.17008972168,102.72705078125,102.501846313477,102.222648620605,102.71134185791,102.029640197754,102.014350891113,101.677368164062,102.251663208008,102.373519897461,102.45442199707,102.410423278809,101.868148803711,101.950927734375,101.930442810059
"School enrollment, primary (% gross)",SE.PRM.ENRR,Europe & Central Asia,ECS,102.000053405762,101.619468688965,101.230911254883,101.287536621094,101.243827819824,101.185188293457,102.36775970459,101.440116882324,100.745483398438,100.351303100586,100.161979675293,100.65055847168,101.051307678223,100.821907043457,100.826148986816,100.62052154541,99.8422698974609
"School enrollment, primary (% gross)",SE.PRM.ENRR,Europe & Central Asia (excluding high income),ECA,102.071571350098,100.962333679199,100.371437072754,100.942611694336,101.289398193359,100.636199951172,104.033531188965,103.389709472656,100.802108764648,100.053382873535,97.5910568237305,98.570930480957,99.7270202636719,99.5431900024414,99.1037368774414,98.6455993652344,97.7723770141602
"School enrollment, primary (% gross)",SE.PRM.ENRR,Europe & Central Asia (IDA & IBRD countries),TEC,100.411727905273,99.3760986328125,99.0755920410156,99.5017623901367,99.7555694580078,99.6566619873047,101.27995300293,100.924240112305,99.4616088867188,98.8770599365234,97.9960708618164,98.8034210205078,99.5339584350586,99.0321273803711,99.4137878417969,98.9267425537109,97.4268798828125
"School enrollment, primary (% gross)",SE.PRM.ENRR,European Union,EUU,103.081672668457,102.696670532227,102.292503356934,101.965263366699,101.755767822266,101.649803161621,102.258331298828,101.583686828613,101.429550170898,101.057540893555,101.457977294922,101.445533752441,101.545257568359,100.82568359375,101.426292419434,101.466720581055,101.447128295898
"School enrollment, primary (% gross)",SE.PRM.ENRR,Fragile and conflict affected situations,FCS,90.4056930541992,90.9489364624023,91.3555908203125,91.6692962646484,93.5974578857422,94.9611129760742,95.3529891967773,94.7240676879883,92.9860305786133,93.447151184082,94.0798034667969,95.1604080200195,96.2268295288086,97.2670593261719,96.2575607299805,96.3000564575195,96.5437622070312
"School enrollment, primary (% gross)",SE.PRM.ENRR,Heavily indebted poor countries (HIPC),HPC,94.9364318847656,98.7932281494141,98.7490310668945,98.8158416748047,98.7626724243164,99.8909606933594,99.7932662963867,100.490348815918,99.4691619873047,100.110160827637,100.640892028809,101.498870849609,102.555313110352,103.335220336914,102.522666931152,102.444931030273,102.914649963379
"School enrollment, primary (% gross)",SE.PRM.ENRR,High income,HIC,101.91429901123,102.01490020752,101.617897033691,101.362167358398,102.089042663574,102.049476623535,100.926551818848,100.54736328125,100.749183654785,100.810806274414,101.260627746582,101.168601989746,101.041000366211,100.676986694336,100.029556274414,99.7347564697266,99.4268798828125
"School enrollment, primary (% gross)",SE.PRM.ENRR,IBRD only,IBD,109.276718139648,109.444839477539,108.861587524414,108.382102966309,107.843521118164,107.71134185791,108.381927490234,106.187461853027,105.960083007812,107.53360748291,106.641868591309,101.427490234375,100.981300354004,101.546630859375,101.758682250977,104.112266540527,103.957611083984
"School enrollment, primary (% gross)",SE.PRM.ENRR,IDA & IBRD total,IBT,104.22306060791,104.405639648438,104.140533447266,103.897392272949,103.848258972168,103.983200073242,104.213287353516,102.755409240723,102.122550964355,103.358703613281,102.880157470703,99.9972686767578,100.078536987305,100.636428833008,100.551010131836,101.982688903809,101.999603271484
"School enrollment, primary (% gross)",SE.PRM.ENRR,IDA blend,IDB,87.5950317382812,84.1022109985352,85.0336837768555,85.3830718994141,86.2980575561523,87.2760467529297,87.7344589233398,87.487907409668,85.5449066162109,86.9503631591797,86.8306503295898,88.1298370361328,89.1575164794922,89.7753295898438,89.5598983764648,89.5647277832031,..
"School enrollment, primary (% gross)",SE.PRM.ENRR,IDA only,IDX,96.9948196411133,99.3857574462891,99.8200225830078,100.274490356445,101.361167907715,101.963676452637,101.115013122559,101.194808959961,100.291236877441,100.717147827148,101.254531860352,102.257278442383,103.210189819336,103.737548828125,102.996620178223,102.938636779785,103.365669250488
"School enrollment, primary (% gross)",SE.PRM.ENRR,IDA total,IDA,93.9251480102539,94.39453125,94.989143371582,95.4068374633789,96.4327392578125,97.156852722168,96.7377700805664,96.7229614257812,95.4703903198242,96.2023010253906,96.5107879638672,97.6027297973633,98.5777130126953,99.1398010253906,98.5831680297852,98.5609130859375,..
"School enrollment, primary (% gross)",SE.PRM.ENRR,Late-demographic dividend,LTE,106.781272888184,106.849319458008,105.861709594727,104.723587036133,103.714347839355,103.165176391602,103.39981842041,100.563346862793,99.9226226806641,100.130836486816,100.514801025391,100.65087890625,100.773948669434,101.06803894043,101.209396362305,101.800369262695,101.136093139648
"School enrollment, primary (% gross)",SE.PRM.ENRR,Latin America & Caribbean,LCN,113.891700744629,113.143569946289,112.93034362793,111.66837310791,110.603942871094,109.255790710449,110.092788696289,109.18221282959,108.126586914062,107.395057678223,106.820899963379,106.450820922852,106.313697814941,105.605667114258,104.804908752441,104.765487670898,104.505409240723
"School enrollment, primary (% gross)",SE.PRM.ENRR,Latin America & Caribbean (excluding high income),LAC,114.924758911133,114.261177062988,114.063499450684,112.753463745117,111.605308532715,110.095657348633,111.023490905762,110.115898132324,109.009239196777,108.448211669922,107.984191894531,107.409828186035,107.117576599121,106.190002441406,105.088500976562,104.869110107422,104.573318481445
"School enrollment, primary (% gross)",SE.PRM.ENRR,Latin America & the Caribbean (IDA & IBRD countries),TLA,114.161598205566,113.411979675293,113.18953704834,111.892143249512,110.834899902344,109.44100189209,110.272537231445,109.310066223145,108.215469360352,107.497756958008,106.912200927734,106.545127868652,106.416679382324,105.706146240234,104.909729003906,104.893867492676,104.663467407227
"School enrollment, primary (% gross)",SE.PRM.ENRR,Least developed countries: UN classification,LDC,97.5688095092773,100.146118164062,100.761001586914,101.149719238281,102.680686950684,103.202041625977,103.036552429199,103.318626403809,102.095352172852,102.309509277344,102.699211120605,103.617660522461,104.403732299805,104.801887512207,103.822219848633,103.598770141602,..
"School enrollment, primary (% gross)",SE.PRM.ENRR,Low & middle income,LMY,104.22331237793,104.427658081055,104.160148620605,103.920433044434,103.868431091309,104.00170135498,104.241966247559,102.781669616699,102.153266906738,103.423301696777,102.954986572266,100.029891967773,100.095527648926,100.671516418457,100.531936645508,101.95938873291,101.973388671875
"School enrollment, primary (% gross)",SE.PRM.ENRR,Low income,LIC,92.8562622070312,97.2164535522461,97.9332427978516,97.7322006225586,97.820442199707,98.770378112793,98.1755981445312,98.8400192260742,97.3704528808594,98.3242416381836,99.0225219726562,100.052032470703,101.111343383789,102.078842163086,101.001602172852,100.863082885742,101.258407592773
"School enrollment, primary (% gross)",SE.PRM.ENRR,Lower middle income,LMC,103.866691589355,103.318870544434,102.873573303223,103.052200317383,103.440811157227,103.893669128418,104.38818359375,103.32243347168,103.259841918945,105.952507019043,105.008750915527,98.7230834960938,98.5119323730469,99.287971496582,99.5226593017578,102.410423278809,102.758392333984
"School enrollment, primary (% gross)",SE.PRM.ENRR,Middle East & North Africa,MEA,99.8685302734375,99.5558624267578,99.6882095336914,100.124099731445,101.536972045898,102.784812927246,101.062980651855,98.6464004516602,98.3342208862305,98.2381820678711,98.4310073852539,98.5519409179688,98.7060928344727,99.0482482910156,98.8624725341797,97.6303863525391,97.8235473632812
"School enrollment, primary (% gross)",SE.PRM.ENRR,Middle East & North Africa (excluding high income),MNA,100.650352478027,100.357818603516,100.38745880127,100.606506347656,99.9391174316406,101.236877441406,101.333648681641,98.5359268188477,98.0547866821289,97.9957504272461,98.1456298828125,98.3323974609375,98.6586303710938,99.0848999023438,99.0070114135742,97.3497009277344,97.4236373901367
"School enrollment, primary (% gross)",SE.PRM.ENRR,Middle East & North Africa (IDA & IBRD countries),TMN,100.775970458984,100.478759765625,100.510177612305,100.7216796875,100.037269592285,101.331062316895,101.422912597656,98.5751190185547,98.0831985473633,98.0186614990234,98.1538619995117,98.3493499755859,98.6863632202148,99.1264724731445,99.0692901611328,97.4091186523438,97.4809417724609
"School enrollment, primary (% gross)",SE.PRM.ENRR,Middle income,MIC,105.916473388672,105.528747558594,105.134460449219,104.913146972656,104.86009979248,104.874610900879,105.280288696289,103.478813171387,103.01439666748,104.354621887207,103.684127807617,100.025726318359,99.9022598266602,100.400253295898,100.440307617188,102.176696777344,102.116203308105
"School enrollment, primary (% gross)",SE.PRM.ENRR,North America,NAC,102.441116333008,102.839546203613,101.993133544922,101.325660705566,100.648780822754,100.087768554688,99.4475936889648,99.6594161987305,100.261497497559,101.118072509766,101.551818847656,101.055488586426,100.689529418945,100.067543029785,98.1183471679688,96.8812484741211,96.883903503418
"School enrollment, primary (% gross)",SE.PRM.ENRR,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, primary (% gross)",SE.PRM.ENRR,OECD members,OED,104.900291442871,105.035026550293,104.835472106934,104.56909942627,104.251647949219,103.919776916504,104.24462890625,103.352561950684,102.919929504395,102.853401184082,102.43782043457,102.291511535645,102.341850280762,101.742202758789,101.036361694336,100.488502502441,100.459671020508
"School enrollment, primary (% gross)",SE.PRM.ENRR,Other small states,OSS,105.069976806641,105.521408081055,105.339942932129,107.064270019531,105.117881774902,105.040107727051,104.552879333496,104.112380981445,103.769020080566,103.466087341309,103.501129150391,103.071411132812,102.837623596191,102.460472106934,101.485389709473,101.323310852051,..
"School enrollment, primary (% gross)",SE.PRM.ENRR,Pacific island small states,PSS,100.997611999512,102.029579162598,102.305946350098,104.542808532715,104.691009521484,104.46125793457,105.469383239746,105.691062927246,105.666770935059,106.399482727051,107.162200927734,106.878952026367,107.96411895752,106.612518310547,106.609397888184,..,..
"School enrollment, primary (% gross)",SE.PRM.ENRR,Post-demographic dividend,PST,102.908203125,103.13703918457,102.575912475586,102.065849304199,101.627029418945,101.380081176758,101.313941955566,100.832252502441,100.812576293945,101.009239196777,101.33097076416,101.175392150879,101.182762145996,100.926696777344,99.9501800537109,99.4457015991211,99.1813125610352
"School enrollment, primary (% gross)",SE.PRM.ENRR,Pre-demographic dividend,PRE,94.9038925170898,95.6414031982422,96.1250991821289,96.2716827392578,97.4143218994141,98.5057678222656,98.7535171508789,98.0127410888672,95.6846694946289,95.5547409057617,95.8257064819336,96.3905792236328,96.9972610473633,97.3996200561523,97.6340026855469,97.6335678100586,97.9830017089844
"School enrollment, primary (% gross)",SE.PRM.ENRR,Small states,SST,103.634620666504,104.599456787109,104.543663024902,105.81436920166,104.5,104.399467468262,103.900489807129,103.385101318359,103.093627929688,102.847831726074,102.924812316895,102.67106628418,102.403961181641,101.940483093262,101.013999938965,100.8046875,100.421279907227
"School enrollment, primary (% gross)",SE.PRM.ENRR,South Asia,SAS,106.745361328125,106.729850769043,105.965827941895,106.054252624512,105.694030761719,105.889862060547,106.873802185059,106.111038208008,106.968147277832,112.202919006348,110.76634979248,99.8843002319336,99.2096786499023,100.387298583984,101.063110351562,107.041450500488,107.661758422852
"School enrollment, primary (% gross)",SE.PRM.ENRR,South Asia (IDA & IBRD),TSA,106.745361328125,106.729850769043,105.965827941895,106.054252624512,105.694030761719,105.889862060547,106.873802185059,106.111038208008,106.968147277832,112.202919006348,110.76634979248,99.8843002319336,99.2096786499023,100.387298583984,101.063110351562,107.041450500488,107.661758422852
"School enrollment, primary (% gross)",SE.PRM.ENRR,Sub-Saharan Africa,SSF,95.1859893798828,96.5451202392578,96.9606628417969,96.7698135375977,98.0546798706055,98.7628936767578,98.7939300537109,98.3360290527344,96.6870422363281,96.7304763793945,97.1224136352539,97.6760406494141,98.4332885742188,99.0366668701172,98.1184616088867,97.9667434692383,98.298210144043
"School enrollment, primary (% gross)",SE.PRM.ENRR,Sub-Saharan Africa (excluding high income),SSA,95.1843872070312,96.5434494018555,96.9591903686523,96.7690277099609,98.0539703369141,98.7621612548828,98.7932205200195,98.3351135253906,96.6859893798828,96.729248046875,97.1210403442383,97.6749572753906,98.4324035644531,99.036003112793,98.1179504394531,97.9667510986328,98.2982711791992
"School enrollment, primary (% gross)",SE.PRM.ENRR,Sub-Saharan Africa (IDA & IBRD countries),TSS,95.1859893798828,96.5451202392578,96.9606628417969,96.7698135375977,98.0546798706055,98.7628936767578,98.7939300537109,98.3360290527344,96.6870422363281,96.7304763793945,97.1224136352539,97.6760406494141,98.4332885742188,99.0366668701172,98.1184616088867,97.9667434692383,98.298210144043
"School enrollment, primary (% gross)",SE.PRM.ENRR,Upper middle income,UMC,108.773391723633,108.667266845703,108.397010803223,107.679412841797,107.046577453613,106.451202392578,106.768188476562,103.865539550781,102.80574798584,102.323509216309,101.950050354004,101.758888244629,101.743461608887,101.843818664551,101.642059326172,101.898979187012,101.391456604004
"School enrollment, primary (% gross)",SE.PRM.ENRR,World,WLD,104.001937866211,104.188217163086,103.906616210938,103.661903381348,103.705390930176,103.813842773438,103.902412414551,102.554512023926,102.010810852051,103.133583068848,102.736930847168,100.128112792969,100.185241699219,100.659248352051,100.48217010498,101.746208190918,101.761703491211
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,Afghanistan,AFG,..,..,0.229350000619888,..,0.334769994020462,..,..,0.266440004110336,..,..,..,0.33967998623848,..,0.38128998875618,..,..,..
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,Albania,ALB,1.2942099571228,1.25370001792908,1.26662003993988,1.24708998203278,1.23766005039215,1.24109995365143,1.24495005607605,1.26064002513885,1.26573002338409,1.30718994140625,1.32748997211456,1.32746005058289,1.31960999965668,1.33485996723175,1.35228002071381,1.32363998889923,1.31521999835968
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,Algeria,DZA,1.2941700220108,..,1.31477999687195,1.32200002670288,1.32702994346619,1.34172999858856,1.35364997386932,1.36342000961304,1.37646996974945,1.41565001010895,1.33998000621796,1.40358996391296,1.40271997451782,1.41146004199982,1.39614999294281,1.42060995101929,1.34529995918274
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,Andorra,AND,..,1.28699004650116,..,..,..,1.39790999889374,1.36251997947693,1.33464002609253,1.36960995197296,1.288370013237,1.20709002017975,1.14952003955841,1.16048002243042,1.06749999523163,1.16626000404358,1.03648996353149,1.16150999069214
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,Angola,AGO,..,..,..,..,0.372949987649918,..,0.804660022258759,..,0.793229997158051,0.83432000875473,0.817579448223114,0.817927420139313,0.899184107780457,..,..,..,0.97596001625061
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,Antigua and Barbuda,ATG,..,..,1.56256997585297,1.62751996517181,1.51250004768372,1.54655003547668,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,Argentina,ARG,1.35222005844116,1.35339999198914,1.34807002544403,1.34685003757477,1.36926996707916,1.37328004837036,1.38708996772766,1.3909900188446,1.39732003211975,1.40629005432129,1.40893995761871,1.40596997737885,1.41640996932983,1.42865002155304,1.46200001239777,1.4606100320816,..
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,Armenia,ARM,1.21897995471954,1.22141003608704,1.19904005527496,1.19070994853973,1.1693400144577,1.16338002681732,1.12347996234894,1.12592995166779,1.16095995903015,1.20030999183655,1.18002998828888,1.19036996364594,1.17741000652313,1.22227001190186,1.22358000278473,1.24471998214722,1.27392995357513
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,Aruba,ABW,1.30376994609833,1.30254995822906,1.31791996955872,1.30465996265411,1.32798004150391,1.32481002807617,1.5393500328064,1.56370997428894,1.5545300245285,1.48859000205994,..,..,..,..,..,..,..
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,Australia,AUS,..,..,..,..,..,..,..,..,1.30043005943298,1.2977499961853,1.29990994930267,1.27081000804901,1.27968001365662,1.29891002178192,1.32912003993988,1.3323700428009,..
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,Austria,AUT,..,..,..,..,..,..,1.16927003860474,1.16376996040344,1.16585004329681,1.17218995094299,1.17297005653381,1.17596995830536,1.18473994731903,1.19034004211426,1.20816004276276,1.22107994556427,..
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,Azerbaijan,AZE,1.01916003227234,0.981429994106293,0.986810028553009,0.989369988441467,1.0160299539566,1.04551994800568,1.10141003131866,1.12430000305176,1.13967001438141,1.15825998783112,1.13748002052307,1.13452005386353,1.14713001251221,1.13840997219086,1.15790998935699,1.16182994842529,1.19260001182556
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,"Bahamas, The",BHS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,Bahrain,BHR,..,..,..,..,1.41165995597839,1.50027000904083,1.54660999774933,1.481330037117,1.47256994247437,1.48371994495392,1.50012004375458,1.49379003047943,1.47005999088287,1.45571994781494,1.37847995758057,1.32669997215271,1.33624005317688
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,Bangladesh,BGD,0.541719973087311,0.548430025577545,0.593270003795624,..,0.690114080905914,0.718721628189087,0.725370764732361,0.730934500694275,0.706751465797424,0.688871502876282,0.693154454231262,0.696557700634003,0.707598268985748,0.799525856971741,0.820630013942719,0.841063141822815,0.859423220157623
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,Barbados,BRB,1.52438998222351,..,1.54024994373322,1.53471004962921,1.54765999317169,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,Belarus,BLR,1.2876900434494,1.31284999847412,1.31076002120972,1.29530000686646,1.28131997585297,1.26761996746063,1.24205005168915,1.23312997817993,1.23211002349854,1.21498000621796,1.18663001060486,1.14785003662109,1.1104199886322,1.10801005363464,1.11246001720428,1.11029994487762,1.12030005455017
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,Belgium,BEL,1.19723999500275,1.20142996311188,1.19456005096436,1.20782995223999,1.21293997764587,1.22122001647949,1.23296999931335,1.23636996746063,1.23844003677368,1.24030005931854,1.240110039711,1.2364000082016,1.25319004058838,1.25312995910645,1.26310002803802,1.26654005050659,..
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,Belize,BLZ,1.37726998329163,1.37098002433777,1.39239001274109,1.36721003055573,1.39601004123688,1.39680004119873,1.39453995227814,1.40070998668671,1.3855299949646,1.39152002334595,1.39391005039215,1.40299999713898,1.41813004016876,1.42587995529175,1.41294002532959,1.45058000087738,1.44784998893738
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,Benin,BEN,0.339819997549057,0.371939986944199,0.391829997301102,0.355919986963272,0.274509996175766,0.348300009965897,0.383980005979538,0.368950009346008,0.406080007553101,0.424789994955063,0.443650007247925,0.472009986639023,0.482840001583099,0.519410014152527,0.562979996204376,0.591799974441528,..
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,Bermuda,BMU,1.5786600112915,1.49624001979828,1.58861994743347,1.49958002567291,1.501620054245,1.47901999950409,1.53560996055603,1.45164000988007,1.55287003517151,..,1.38882994651794,1.28531002998352,..,..,..,..,1.32552003860474
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,Bhutan,BTN,0.581900000572205,0.610480010509491,0.648190021514893,0.655274033546448,0.756051778793335,0.76903772354126,0.826659977436066,..,..,..,1.00188910961151,1.02024102210999,1.02626419067383,1.05751407146454,1.15628504753113,1.03093230724335,0.988179981708527
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,Bolivia,BOL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,Bosnia and Herzegovina,BIH,1.23039996623993,1.24600994586945,1.24968004226685,1.24909996986389,1.24075996875763,1.23072004318237,1.2251900434494,1.24599003791809,1.25629997253418,1.26592004299164,1.28409004211426,1.29551994800568,1.33153998851776,1.34396004676819,1.35613000392914,1.37272000312805,1.37761998176575
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,Botswana,BWA,..,..,..,..,..,..,..,1.19484996795654,1.26716005802155,1.30353999137878,1.30771005153656,..,1.32228994369507,1.36037003993988,1.36120998859406,1.39171135425568,1.3859748840332
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,Brazil,BRA,..,..,..,..,..,1.25911998748779,1.26084005832672,1.26461005210876,1.25118005275726,1.26273000240326,1.25383996963501,1.26388001441956,1.27127003669739,1.30202996730804,1.31643998622894,1.31669998168945,..
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,British Virgin Islands,VGB,..,..,1.39031004905701,..,..,..,..,..,1.42186999320984,1.34170997142792,..,1.41254997253418,1.46037995815277,1.44914996623993,1.43338000774384,1.41358995437622,1.38533997535706
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,Brunei Darussalam,BRN,1.51485002040863,1.53716003894806,1.46955001354218,1.4833699464798,1.44578003883362,1.44152998924255,1.46237003803253,1.41773998737335,1.39970004558563,1.37410998344421,1.36289429664612,1.34504663944244,1.35473465919495,1.3371000289917,1.35816872119904,1.36636483669281,1.3119523525238
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,Bulgaria,BGR,1.19049000740051,1.24255001544952,1.24770998954773,1.24383997917175,1.23137998580933,1.21722996234894,1.21872997283936,1.20638000965118,1.21614003181458,1.19295001029968,1.1881799697876,1.18245995044708,1.19164001941681,1.19024002552032,1.20510005950928,1.23277997970581,..
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,Burkina Faso,BFA,0.459100008010864,0.496349990367889,0.482899993658066,0.476009994745255,0.491470009088516,0.489969998598099,0.486699998378754,0.479420006275177,0.515519976615906,0.504980027675629,0.514310002326965,0.574620008468628,0.554629981517792,0.546069979667664,0.589250028133392,0.624419987201691,0.676599979400635
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,Burundi,BDI,..,..,..,0.543160021305084,..,0.487287908792496,0.447315812110901,0.323280185461044,0.33047553896904,0.493762493133545,0.531662583351135,0.614237904548645,0.639785766601562,0.710277795791626,0.776610434055328,..,0.777220010757446
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,Cabo Verde,CPV,1.2250200510025,1.25123000144958,1.27253997325897,1.23829996585846,1.27757000923157,1.28375995159149,1.31316995620728,1.31412994861603,1.30930995941162,1.32632994651794,1.32400000095367,1.32348001003265,..,..,..,..,..
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,Cambodia,KHM,0.5,0.523090004920959,0.570190012454987,0.598479986190796,0.606920003890991,..,..,..,0.762269973754883,..,0.810370028018951,0.847230017185211,0.89902001619339,1.11475646495819,1.01015090942383,0.881565868854523,1.13544571399689
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,Cameroon,CMR,0.782140016555786,0.788240015506744,0.783930003643036,0.808000028133392,0.730139970779419,0.767780005931854,0.768830001354218,0.774119973182678,0.797559976577759,0.874870002269745,0.807439982891083,0.87966001033783,0.866819977760315,0.796720027923584,0.793179988861084,0.805310010910034,0.829200029373169
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,Canada,CAN,1.27389001846313,1.27310001850128,1.27377998828888,1.26011002063751,1.2537100315094,1.25336003303528,1.26154005527496,1.26971995830536,1.2763500213623,1.27482998371124,1.27496004104614,1.27374994754791,1.26526999473572,1.26691997051239,1.27986001968384,1.28161001205444,..
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,Cayman Islands,CYM,1.54701995849609,1.52504003047943,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,Central African Republic,CAF,..,0.365040004253387,0.446700006723404,0.330049991607666,..,0.374610006809235,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,Chad,TCD,..,0.147159993648529,0.173710003495216,0.175150007009506,0.23989999294281,..,..,0.199310004711151,0.293460011482239,..,..,..,..,0.393660008907318,..,..,..
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,Chile,CHL,1.0075900554657,1.02783000469208,1.05808997154236,1.06902003288269,1.09080994129181,1.10623002052307,1.100909948349,1.10432994365692,1.10243999958038,1.11484003067017,1.13011002540588,1.14221000671387,1.14408004283905,1.15575003623962,1.18094003200531,1.16952002048492,..
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,China,CHN,0.996689975261688,1.03743004798889,1.05973994731903,1.08205997943878,1.10389995574951,1.11684000492096,1.13402998447418,1.15319001674652,1.1701899766922,1.18367004394531,1.18761003017426,1.19551002979279,1.19866001605988,1.18023002147675,1.16430997848511,1.14534997940063,1.14169001579285
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,Colombia,COL,1.06298005580902,0.970719993114471,1.02941000461578,1.0717099905014,1.07462000846863,1.10241997241974,1.11777997016907,1.12626004219055,1.13446998596191,1.13385999202728,1.13627994060516,1.13541996479034,1.1255099773407,1.13554000854492,1.15137004852295,1.15418994426727,..
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,Comoros,COM,..,..,0.635429978370667,0.68190997838974,0.741439998149872,0.836199998855591,0.851379990577698,0.801199972629547,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,"Congo, Dem. Rep.",COD,0.348100006580353,0.352710008621216,0.308140009641647,..,0.443250000476837,0.547519981861115,0.451629996299744,..,..,0.555149972438812,..,..,..,0.593029975891113,..,..,..
